text,label,words
Do tego proces odchudzania trzeba połączyć z procesem oczyszczania. Hormony tarczycowe w większości aktywowane są w wątrobie. Przy jej znacznym otłuszczeniu lub innej dysfunkcji nie dochodzi do aktywacji fT3. Kolejną rzeczą w odchudzaniu jest poziom insuliny. Kiedy krąży jej za dużo w organizmie nie dochodzi do spalania tkanki tłuszczowej. Diagnostyka bez wyników jest wróżeniem z fusów. 1600 kcal to zdecydowanie za mało. Redukcję masy trzeba połączyć z oczyszczaniem. Pozdrawiam,Medyczne-diagnoza,69
"Dzień dobryProponuję wizytę u psychoterapeuty; opisana przez Panią sytuacja jest niepokojąca, ale nie wszystko jest jasne i zrozumiałe (kim są osoby z którymi Pani rozmawiała i których odpowiedz brzmi jak niesmaczny żart lub groźba) dobrze, żeby Pani sobie to z kimś omówiła i zaplanowała, w jaki sposób zabezpieczyć się przed podobnymi sytuacjami. Pozdrawiam Agnieszka Gałańczuk",Medyczne-diagnoza,56
"Dzień dobry, ulotka produktu zawiera informację, iż ""Lek może osłabiać sprawność psychoruchową, obniżając zdolność prowadzenia pojazdów i obsługiwania maszyn."" Zatem po zażyciu leku nie można prowadzić samochodu.Z poważaniem,Anna Łabuz-Błaszczak",Medyczne-diagnoza,31
"Zachęcam do przeprowadzenia szczerej rozmowy, podzielenia się z nią swoimi obawami. Poczuciem, że się Pan narzuca a ona wycofuje. Rozmowa z drugim człowiekiem jest cudownym panaceum. Pozdrawiam",Medyczne-diagnoza,27
"Szanowna Pani,z tego, co Pani pisze lęk przed śmiercią jest jednym z wielu problemów, które pogarszają Pani jakość życia i wpływają na funkcjonowanie. Warto skorzystać z pomocy psychologa, który będzie miał większe możliwości diagnostyczne spotykając się z Panią i rozmawiając o wszystkich trudnościach, które mają wpływ na Pani życie. Myślę, że psycholog, zapoznając się dogłębniej z Pani trudnościami, stwierdzi, czy niezbędnym jest również wizyta u lekarza psychiatry.Z poważaniem,Anna Łabuz-Błaszczak",Medyczne-diagnoza,72
"Witam. Traktowałabym ten lęk jako objaw. Zalecam udanie się do psychologa, który jest też psychoterapeutą. Jeśli będzie potrzeba skorzystania z konsultacji psychiatrycznej to z Pewnością dostanie Pani takie wskazanie na terapii. Z mojego punktu widzenia sama diagnoza to za mało, ponieważ nie da ona możliwości dotarcia do sedna problemu i przepracowania emocji. Pozdrawiam, Angelika Urban",Medyczne-diagnoza,55
"Od pewnego czasu mam problemy z kontrolowaniem emocji, bardzo często reaguje agresją albo płaczem, cały czas odczuwam niepokój, coraz trudniej jest mi się uśmiechać bywają dni, że mam ochotę coś rozwalić byle jakoś rozładować emocje, do tego stresuje się wszystkim nawet pójściem do pracy wtedy odczuwam szybsze bicie serca, zaczyna robić mi się słabo. Czy powinnam udać się do specjalisty ?",Medyczne-diagnoza,61
"Szanowna Pani,istotnym jest, aby znaleźć przyczynę tych emocji i nauczyć się je wyrażać w sposób konstruktywny. Tych przyczyn może być wiele, dlatego rozmowa ze specjalistą może być dla Pani bardzo pomocna, szczególnie, jeśli ma Pani poczucie, iż nie jest w stanie poradzić sobie sama z tymi emocjami, a mają one wpływ na jakość Pani życia. Z poważaniem,Anna Łabuz-Błaszczak",Medyczne-diagnoza,60
"Dzień dobry. Problemy z kontrolowaniem emocji mogą wynikać z ich wstrzymywania. Kiedy ich nie wyrażamy wcześniej czy później wyjdą z podwojoną  siłą. Opisuje też Pani objawy lękowe. Myślę, że warto byłoby skorzystać z psychoterapii, ponieważ to, co Pani opisuje ewidentnie utrudnia codzienne funkcjonowanie. Pozdrawiam, Angelika Urban",Medyczne-diagnoza,46
"Szanowna Pani,ze względu na to, że wahania nastoju trwają od dłuższego czasu i nie widać poprawy, a wg Pani relacji, jest coraz gorzej, proszę skontaktować się z psychologiem w Pani okolicy. Niestety próba ""przeczekania"" może wiązać się z pogorszeniem Pani stanu psychicznego, dlatego zalecam wizytę u specjalisty.",Medyczne-diagnoza,48
"Szanowna Pani,długotrwały stres związany ze zbliżającym się egzaminem może powodować obniżenie nastroju i wywołać epizod depresyjny. Wzmożona drażliwość i wahania nastroju to również dość typowe objawy dla rozwijającej się depresji. Warto skorzystać z profesjonalnej pomocy - na początek psychologa, który w procesie diagnozy będzie w stanie ocenić, czy potrzebna będzie konsultacja psychiatryczna, czy też wystarczy przepracować Pani lęki terapeutycznie.Pozdrawiam serdecznie i życzę powodzenia na maturze.Szymon Niemiec",Medyczne-diagnoza,69
"Spotkanie z psychoterapeutą rodzinnym, z seksuologiem lub psychoanalitykiem pomoże zrozumieć tok myślenia Pani rodziców: Pani taty od strony religijnej, matki jak bardzo wierzy ona w słowa i moc  bioenergoterapeuty. Podejście rodziców do Pani osoby. Proszę zastanowić się i podjąć decyzję czy warto przyjrzeć się z bliska środowisku rodzinnym  oraz kulturowym w którym się Pani wychowała co pomoże odnaleźć odpowiedzi na Pani nurtujące pytania.  Pozdrawiam serdecznie",Medyczne-diagnoza,65
"Dzień dobry, hipnoterapia jest dobrą metodą na wyzbycie się zbyt silnych, nieadekwatnych emocji, a dodatkowo może być źródłem pozyskania ciekawego wglądu w przyczyny ich odczuwania, w samą siebie swoje emocje, odczucia i motywacje. Proszę pomyśleć o tej metodzie, pozdrawiam i zapraszm",Medyczne-diagnoza,41
"Witam, przykro czytać takie informacje. Pierwszy krok zrobiła Pani pisząc, proszę zrobić kolejny i skorzystać ze wsparcia specjalisty.Nigdy nie jest zbyt późno na zmiany. Pozdrawiam",Medyczne-diagnoza,26
"Dzień dobryPodała Pani mało informacji -  dlaczego jest to związek bez przyszłości?Czy chodzi o różnicę wieku?Jeśli nie ma szans na związek a jest Pani uczuciowo związana z tym mężczyzną to bedzie trudne przebywać blisko i nie frustrować się. Proponuję, żeby Pani skorzystała z wizyty u specjalisty aby bardziej szczegółowo omówić sytuację i możliwe rozwiązania. Pozdrawiam serdecznie Agnieszka Gałańczuk",Medyczne-diagnoza,60
"Jeśli u Pana pojawiają się myśli rezygnacyjne , samobójcze - proszę udać się na konsultację psychiatryczną.  Proszę omówić to ze swoim Psychologiem . Być może poleci Panu godnego zaufania Psychiatrę.  Pozdrawiam Anna Marchlewska , Psycholog.",Medyczne-diagnoza,35
"Dzień dobryPrzed spotkaniem ze specjalistą warto zawsze sprawdzić jego wykształcenie i kompetencje. Umiejętności i wiedzę potrzebną do leczenia takich zaburzeń jak depresja ma psychoterapeuta, ewentualnie psycholog będący również psychoterapeutą. Taki specjalista zdiagnozuje Pana problem i razem z Panem ustali odpowiedni plan leczenia, być może wsparty farmakoterapią. Jeżeli z powodu wcześniejszych niepowodzeń nie chce Pan spotkań z kolejnym psychoterapeutą jak najbardziej zachęcam do skorzystania z pomocy lekarza psychiatry.Pozdrawiam",Medyczne-diagnoza,69
"Tak, jak moi przedmówcy potwierdzam potrzebę pracy terapeutycznej nad żałobą i wzmacnianiu osobistych zasobów. Skoro psycholog zarekomendował Panu wizytę u lekarza psychiatry z powodu objawów depresji, to proszę tej informacji nie lekceważyć. Warto zareagować i włączyć farmakoterapię, która może Panu pomóc czerpać z procesu terapii. Wytrwałości w dochodzeniu do równowagi.",Medyczne-diagnoza,50
"Droga Pani, dziękuję za doprecyzowanie objawów. Przede wszystkim proszę pamiętać o tym, że kobiety zupełnie inaczej niż mężczyźni osiągają podniecenie oraz orgazm. Sam fakt starania się Pani chłopaka nie daje gwarancji, że będzie miała Pani przyjemność z seksu oralnego. Istotne jest tez to, ze podczas masturbacji również nie ma Pani satysfakcji. Zachęcam do wizyty u ginekologa, najlepiej takiego, który jest także seksuologiem. Pozdrawiam, Radosław Krąpiec, psycholog",Medyczne-diagnoza,66
"Szanowna PaniDoznania związane z seksem zależą od różnych czynników.Jednym z ważniejszych jest poczucie, że jest się kochaną, a nawet najważniejszą osobą dla swojego partnera. Innym warunkiem jest wrażenie swobody i świadomość, że uprawianie seksu jest ok. Czy wg Pani oba te warunki są spełnione ? Jeśli ma Pani wątpliwości, zapraszam do konsultacji on-linePozdrawiam Anna Majewska",Medyczne-diagnoza,58
"Witam, proszę pamiętać, że nie można godzić się na przemoc. Zachęcam do skorzystania ze wsparcia specjalisty aby uporać się z opisywaną sytuacją. Żeby człowiek mógł funkcjonować w sposób porządany, musi dokonywać zmiany osobistej. Pytanie czy ma `pani na tyle siły.Pozdrawiam",Medyczne-diagnoza,41
"Zachęcam Panią do tego, żeby utrzymywać z rodziną kontakt. W chwili obecnej potrzebuje Pani wsparcia i pomocy od mamy. Proszę do niej zadzwonić lub jeśli można to zobaczyć  się online. Im bliżej rodziny tym powinno być lepsze samopoczucie. Pozdrawiam serdecznie i Wszystkiego Najlepszego.",Medyczne-diagnoza,43
"Dzień dobry, zgadzam się z przedmówczyniami. Dodatkowo od siebie chciałam docenić, że zauważa Pani w swoim samopoczuciu różnice, momenty cięższe i pragnie Pani im przeciwdziałać. Myślę, że pomocnym mogłyby być odsłuchiwania pozytywnych afirmacji w medytacji, odsłuchiwanie nagrań autohipnotycznych w internecie. Takie działanie naprawdę sprzyja wyciszeniu się, uspokojeniu myśli. Czy myślała Pani o sesji hipnozy z psychologiem, by połączyć się z własnymi potrzebami i emocjami w tym burzliwym hormonalnie okresie? Pozdrawiam i zapraszam,",Medyczne-diagnoza,72
"Witam, proszę nie być dla siebie byt surową. Obecna sytuacja zdecydowanie nie pomaga. Napawa niepokojem,  jest nie codzienna.  Proszę dać sobie czas, zanim gospodarka hormonalna wróci do normy. Domyślam się, że jest Pani zdezorientowana taką wizją. Gdyby obawy trwały zachęcam do skorzystania ze wsparcia specjalisty w miejscu zamieszkania. Pozdrawiam",Medyczne-diagnoza,49
Nie mam sily juz dalej tak zyc choroby nie pozwalaja podjac zadnej pracy brsk finansow dlugi rachunki nie daje juz rady mam ochote czasami z tym skonczyc co robic,Medyczne-diagnoza,29
"Myślę, że jest to najwyższy czas, by udać się na leczenie depresji. Rozumiem, że sytuacja jest ciężka, że jest źle, ale warto czasem pozwolić sobie na znalezienie drogi wyjścia.",Medyczne-diagnoza,29
"Witam, proszę pamiętać, że nie ma sytuacji bez wyjścia. Można skorzystać z telefonu zaufania. Z darmowego wsparcia interwencyjnego w miejscu zamieszkania.Każda walka o siebie jest bezcenna.Pozdrawiam",Medyczne-diagnoza,28
"Witam, Szanowny Panie, zaburzenia lękowe można leczyć. Skuteczna jest terapia poznawczo behawioralna. Większość Pana zaburzeń lękowych dotyczy Pana wyobrażeń na temat Pana przyszłości z obecną partnerką, jest to zniekształcenia poznawcze - przepowiadanie przyszłości i katastrofizowanie. Myślę, że warto zgłosić się po pomoc do specjalisty.Z uszanowaniemWojciech Kopytek",Medyczne-diagnoza,48
"Dzień dobry! Proszę pamiętać, że nasz organizm reaguje w dany sposób aby poradzić sobie z napotkanymi trudnościami. Co powoduje te trudności?? Jak się z nimi uporać? Najskuteczniejszą opcją bedzie skorzystanie ze wsparcia psychoterapeuty/psychologa/terapeuty. Tu jest pełna dowolność. Każda forma wsparcia będzie adekwatna. Podczas konsultacji wraz z terapeuta obierzecie formę ""pracy"", oraz jej rodzaj, aby osiągnąć cel.Pozdrawiam serdecznie",Medyczne-diagnoza,58
"Witam, W Pana przypadku widać kilka problemów : problemy ze zdrowiem fizycznym i psychicznym. Pochłanianie opakowań słodyczy to zajadanie stresu, wynika to z niezadowolenia z własnego życia, z lęków i obniżonego nastroju. Im szybciej rozpocznie Pan psychoterapię, tym lepiej. Ważna jest zmiana nawyków żywieniowych oraz aktywność fizyczna. Tak jak Pan Wrocławski sugeruję zacząć od małych rzeczy, spacerów. Z uszanowaniem Wojciech Kopytek",Medyczne-diagnoza,61
Czy osoba z iq 84 w skali wais-r jest uznawana za osobę z inteligencją poniżej przeciętnej czy przeciętną? Jeśli poniżej to ile punktów jej prakuje to przeciętnej?,Medyczne-diagnoza,27
"Szanowna Pani,W Pani sytuacji należy skontaktować się z psychiatrą oraz rozpocząć terapię. Skuteczne jest połączenie terapii farmokologicznej oraz psychoterapii. Takie dwutorowe podejście do problemu jest bardzo skuteczne, tym bardziej, że Pani problem jest złożony, jest tu cyklotymia oraz zaburzenia lękowe z którymi sama sobie Pani najprawdopodobniej nie poradzi.Z uszanowaniem Wojciech Kopytek",Medyczne-diagnoza,53
"Dzień dobry, opisane przez Pania objawy zaburzeń lękowych prawdopodobnie nasilniły sie przez kryzys związany z odejściem partnera. Bardzo niepokojące są wspomniane przez Panią myśli samobójcze. Zalecam dostosowanie odpowiednich leków, które pomogą uporać się z objawami lękowymi ale również konsultacje psychologiczne- psychoterapię, która pomoże Pani uporać się z kryzysem i otrzyma Pani bardzo potrzebne wsparcie.",Medyczne-diagnoza,54
"Witam, bardzo częstym zjawiskiem są nasilające lub powracające napady lękowe podczas kryzysu lub podczas innej sytuacji stresującej.Zachęcam do konsultacji psychiatrycznej--a następnie---psychoterapia.Stosowanie się do zaleceń psychiatry powinno w znacznym stopniu pomoc. W połączeniu z psychoterapią efekty mogą być dla Pani zadowalające.Pozdrawiam",Medyczne-diagnoza,43
"Dzień dobryMyśli samobójcze nie są bezpieczne. Mogą one świadczyć o zaburzeniach depresyjnych, nerwicowych czy związanych ze stresem. Jeśli myśli są natarczywe i częste proszę pilnie zgłosić się do specjalisty.",Medyczne-diagnoza,30
"Myśli samobójcze nie są bezpieczne. Jako objaw zawsze są wskazaniem do jak najszybszej wizyty u specjalisty, psychoterapeuty lub psychiatry. W rozmowie z ekspertem w bezpiecznej atmosferze, można odkryć przyczyny. Może być to objaw wielu zaburzeń psychicznych lub reakcja na kryzys życiowy. W każdym przypadku polecam konsultację u psychiatry lub psychoterapeuty. Pozdrawiam,",Medyczne-diagnoza,51
"Witam,Myśli samobójcze są wskazaniem do terapii, jak również leczenia na oddziale psychiatrycznym. Ich przyczynami zazwyczaj są: depresja, zaburzenia lękowe oraz nerwice. Bardzo często do prób samobojczych dochodzi w sytuacjach kryzysowych.",Medyczne-diagnoza,31
"W przypadku pojawienia się myśli samobójczych bezwzględnie należy udać się do lekarza psychiatry.  Bardzo trudna ocena jest ocena ryzyka, ale pamiętajmy, że życie jest najważniejsze. Często powtarzam moim Pacjentom, że możemy pracować nad każdym problemem ale podstawą jest bezpieczeństwo, w przypadku pojawienia się myśli samobójczych jest ono zachwiane.",Medyczne-diagnoza,48
"Myśli samobójcze nie są bezpieczne. Proszę zgłosić się do psychologa, psychoterapeuty lub psychiatry. Powodów ich występowania może być dużo, warto przyjrzeć się im indywidualnie w gabinecie.",Medyczne-diagnoza,26
"Poszukuję terapeuty, który pracuje w nurcie behawioralno-poznawczym i jest w stanie prowadzić terapię w soboty. Cieżko jest mi znaleźć takiego specjalistę, stąd moje pytanie i prośba o pomoc.Pozdrawiam",Medyczne-diagnoza,29
"Szanowna Pani/Szanowny Panie. Łatwiej będzie, jeśli będzie wiadomo skąd Pani/Pan jest. Pracuję w nurcie poznawczo - behawioralnym. Zajmuję się terapią depresji, zaburzeń lękowych, zaburzenia stresowego pourazowego - PTSD oraz zaburzeń osobowości. Zapraszam do kontaktu tel.: 695. 378. 352. Świadczę usługi za pośrednictwem skype oraz innych komunikatorów - messenger oraz zoom.Z uszanowaniem Wojciech Kopytek.",Medyczne-diagnoza,54
"Test Raven jest testem spostrzegawczości i poprawności logicznego myślenia. Wyniki testu mogą być obniżone, w normie lub powyżej przeciętnej. Mogę przepuszczać, że ""przekroczenie skali"" oznacza wynik powyżej przeciętnej, czyli że to zadanie zostało wykonane lepiej od grupy odniesienia (osób mających to samo wykształcenie, będących w tym samym wieku).",Medyczne-diagnoza,48
"Jakieś 3 miesięce temu poznałem faceta na ogłoszeniach dla gejów .Od samego poczatku jest suber mam bardzo dużo wspólnych tematów zaintersowań .Po tygodniu pisania uznalizmy ,że nasza znajomość przypomina taką gdybyśmy się znali dobre kilka lat .Cięgle myślimy o soboie co robimy itp.. Mam dopiero 17 lat a mój przyjaciel jest po 30 czy to jest normalne .Czy mogłem się zakochać...",Medyczne-diagnoza,61
"Witam.W mojej skromnej ocenie mogłeś zakochać się w nim, lub w swoim wyobrazeniu o nim. Przez internet każdy może przedstawić się inym w dowolny sposób, niekoniecznie prawdziwy. Sugeruję zwrócić uwagę na ten aspekt waszej znajomości. Ponadto jesteś na etapie fascynacji tym człowiekiem, co dodatkowo może zniekształcać ocenę sytuacji. Weź to pod uwagę.",Medyczne-diagnoza,53
