text,label
"Ten Czarnek jest doktorem habilitowanym nauk prawnych, a odnoszę wrażenie, że taki chłopaczek ode mnie ze wsi z którym chodziłem do klasy, a skończył on edukacje na gimnazjum gada czasem mądrzej. Nie słyszałem jeszcze żadnej mądrej wypowiedzi tegoż ministra.",Niemedyczny
Stanisław Karczewski poleca jak walczyć z koronawirusem: jedno jabłko z wieczora i nie ma doktora  Jednego durnia mniej i nerwy spokojniejsze i sen zdrowszy. A co z cukrzykami lekarzu z portretem za 7700 ? Na noc nie wolno owoców!!!   ,Medyczne
"Te marksizmy to najgorsze wirusy które mutują wprost proporcjonalnie do głupoty wyznawców,tak naprawdę wirus wypuszczony przez finansere żydowska do całkowitego zapanowania nad światem, a któż dzisiaj jest befinicjentem majątku np  Rosji,Ukrainy a i Polski ?",Niemedyczny
".: Bardzo się będę cieszył, jeżeli nie będzie tam pacjentów. Będzie to znaczyło, że nie ma potrzeby leczenia rezerwowego, że te szpitale tradycyjne 1., 2. i 3. poziomu są w stanie ""wchłonąć"" tych chorych na COVID-19.  włączprawdę z TVRepublika",Medyczne
"Nie ma wojny, Guderian też nie żyje, a kraj pokonany przez swoje władze. Jeszcze walczą, przetrzebione zarazą, służby medyczne, pozbawione lekarstw, środków ochrony i sprzętu. Do tego gnębione przez Sasina i marne płace. A rząd walczy z aborcją i hodowcami.",Niemedyczny
"Nie w tym problem! Wirus obnażył ten karton zwany Państwem Polskim! Za chwilę ludzie zaczną pytać że 50% dochodu ok ale kurwa za co? Za niesprawną służbę zdrowia, wymiar sprawiedliwości czy administrację. I to jest dobre pytanie tylko zadane za mało razy. ",Niemedyczny
"TVP3Wroclaw dzisiaj w Faktyoporanku Norbert Raba, dyrektor przychodni POZ w Strzelinie wyjaśniał: Czym jest Domowa Opieka Medyczna? Jak działa pulsoksymetr?       ",Niemedyczny
"Lekarze są bohaterami. Dlaczego nie klaszczemy na balkonach? Codziennie, o umówionej godzinie. Dlaczego wolimy poświęcać uwagę politykom. Oni nie robią nic pożytecznego. My też, ale dajmy lekarzom chociaż te oklaski. To co? Jutro, 18 listopada, godz. 17.00?",Niemedyczny
 Rak piersi wcześnie wykryty jest uleczalny w ponad 90%…  Zawodnicy Bytovii pokazują rakowi piersi Różowa Kartkę Życia. Wspólnie działajmy na rzecz wczesnego wykrywania raka piersi! RozowaKartkaZycia       ,Medyczne
"J. Lichocka, pokazująca środkowy palec  . lekarzom w czasie debaty o przekazaniu 2 MLD ZŁ na onkologię zamiast na TVPiS, teraz wołająca do Niemców oddajcie naszych lekarzy, to jednak jest jakieś zjawisko. arogancja buta bezczelność",Niemedyczny
Ospa została wyeliminowana dzięki szczepionkom.  Polio zostało zmniejszone z 350 000 przypadków w 1988 r. Do 33 przypadków w zeszłym roku dzięki szczepionkom.  Zgony odry spadły o ponad 95% od 1963 r. Dzięki szczepionkom.  Zaszczep swoje dzieci. Współpraca,Medyczne
"POTRZEBNA PILNA POMOC DLA SAMOTNEJ MATKI    Moja zbiórka to ""nie sposób na życie"" - to konieczność, bez której nie dałaby rady wykupić lekarstw, zrobić badań, odbyć wizyt lekarskich, kupić jedzenia.  Kochani, razem możecie pomóc",Niemedyczny
"To może ja do nich bardziej obrazowo. Czy jako syn ginekologa, nie będąc lekarzem mogę odziedziczyć po zmarłym tacie jego gabinet. Mogę. A czy mogę zaglądać we wszystkie dziury? Nie mogę! Bo nie mam uprawnień do prowadzenia gabinetu lekarskiego. Verstanden?",Medyczne
".,  - NordStream2 jest kością niezgody w Europie. W stosunkach polsko-niemieckich i niemiecko-amerykańskich. Układanie rurociągu z gangsterami to nie jest dobry pomysł biznesowy.  Poranek   ",Niemedyczny
"Tajemnice SzpitalNarodowy  Panie    Czy prawdą jest, że punkt przyjęć w narodowym, za który płacicie szpitalowi 18 299 zł dziennie, zabezpieczało samodzielnie, przez całą dobę tylko 2 lekarzy rezydentów? Bez żadnego lekarza specjalisty?",Niemedyczny
"Artur  o oddawaniu osocza: Bardzo chętnie posłuchałbym (apelu premiera – red.), ale nie kwalifikuję się. Ozdrowieńcy mogą mieć najwięcej 60 lat a ja mam 64. Gdyby okazało się, że mogę, to z największą przyjemnością pójdę oddać krew ",Medyczne
"Mój Przyjaciel leży w szpitalu, ciężko przechodzi Covida, szukamy osocza ozdrowieńców min. 28 dni po przejściu . Wszystkich z okolic Trójmiasta proszę o Najcenniejszy dar oddanie  osocza aRh+. Życie ma sens. Jeśli nie dla niego to pomyślcie proszę o innych.",Medyczne-diagnoza
 Witam zwracamy się z prośbą o wsparcie i udostępnianie dzięki ludziom o wielkim sercu i wrażliwym na ludzkie cierpienie przygotujemy paczki z żywnością i lekarstwami dla dzieci w syrii dzięki wsparciu dostaną posiłki   ,Niemedyczny
"Lekarz z Przemyśla opublikował swoje rewelacyjne wyniki leczenia ciężkich przypadków,przy pomocy ogólnie dostępnego leku!jaki skutek?!a no taki,że zablokowali jego wpisy i stronę przychodni zdrowia w której pracuje!Bodnar Przemyśl  przychodnia Optima.zajob",Medyczne
"Jakaś debilka w pracy mojej mamy zorganizowała córce imprezę urodzinową i ta córka w środę dostała prawie 40 stopni gorączki. Wczoraj otrzymała pozytywny wynik na koronawirusa i jeszcze ta matka kretynka przyszła do pracy tylko po to, żeby o tym powiedzieć.",Medyczne-diagnoza
Jeśli ty osobo która to czytasz -masz zamiar spamowac homo na tl -jesteś za aborcja -masz zamiar wyzywac mnie za moje poglądy -jesteś przeciw szczepionkom -i masz zamiar tylko narzekać na nasz kraj Daj mi unfollow i blocka bo mam dość dzbanów Bez pozdrowien,Niemedyczny
"Prawdopodobnie w pierwszym cyklu szczepień znakomita większość szczepionek to będzie Placebo. Nie mogą podać od razu szczepionek jakie wywołają wysoką śmiertelność, bo to byłaby ostatnia fala szczepień na jaką zgodziliby się ludzie.  ",Medyczne
"Jestem w aptece i słucham rozmowy -Dzień dobry, potrzebuję coś na ucięty palec. -Co się stało? -Mężowi palec ucięło -To trzeba jechać do lekarza - Co lekarz pomoże? -Przyszyje palec. - Gdzie ja teraz będę jeździła po lekarzach i stała w kolejkach. ŻonaRoku",Medyczne-diagnoza
"W ciągu tygodnia liczba hospitalizowanych osób z Covid-19 zmniejszyła się o 1260. Aktualnie w szpitalach leczonych jest 5047 osób z koronawirus - poinformował wiceminister zdrowia, krajowy koordynator do spraw intensywnej terapii Vladimir Czerny. /PAP/ 2/2",Medyczne
"Ja w sprawie ""Szpitala Narodowego"" Jestem zbulwersowany faktem,że Szpital Narodowy tak mało kasy dostaje!!! To jest skandal covitłuku  i ten z brudną ścierą na mordzie  Wincyj kasy na boisko narodowe!! No!!  ",Niemedyczny
Minister Rolnictwa na wczorajszej konferencji zdementował oficjalnie doniesienia z mediów o domniemanym wystąpieniu wirusa Sars-CoV-2 wśród norek na polskich fermach futerkowych. Poniżej komunikat      ,Medyczne
"I co powie ten covitłuk? Kolejna kasa dla rzydów,dla UPAinców a dla Polaków micha ryżu!! Do budy oszuści kłamcy-pandemii nie ma  a kagańce w dupe se wsadźcie.Mordercy otworzyć przychodnie-Polacy bez diagnostyki umierają na raka! MORDERCY z pisu!! ***** PIS!",Niemedyczny
Pomijam fakt że odkąd zaczęły się teleporady to większość przychodni wali w chu*a i nie ludzie nie mogą się dodzwonić czasami po kilka dni gdy oni sobie smacznie piją kawusie i popychają pierdy i może czas najwyższy by rząd zaczął wyciągać konsekwencje ,Niemedyczny
W wyniku pandemii tysiące chorych na osteoporozę pozostają bez pomocy. Lekarze i pacjenci apelują o proste zmiany umożliwiające diagnostykę i leczenie [DEPESZA]    osteoporoza zdrowie leczenie diagnostyka  ,Medyczne
czas na kolejna dawke paracetamolu bierzemy pyralgine. Pamietac nalezy o prawidlowym nawodnieniu zwoaszcza w przypadku goraczki. Wietrzenie regularne mieszkania - swierze powietrze naprawde nie zabija! Cwiczenia oddechowe ewentualnie oddychanie na brzuchu.,Medyczne
"6. Czerwony lub brunatnoczerwony- obecność krwi, rzadziej hemoglobiny lub mioglobiny, bardzo rzadko przyczyną są porfiryny lub barwniki pokarmowe (buraki)  KRWIOMOCZ •urazy •toksyny •procesy zapalne •nowotwory pęcherza •kamienie/kryształy •choroby prostaty",Medyczne
"Słuchając dramatycznych dialogów dyspozytorów z ratownikami medycznymi, czytając o odmowach przyjęcia pacjentów do szpitali oraz lekarzach uciekających na l4, z przykrością stwierdzam, że wielu polskich lekarzy nigdy nie powinno znaleźć się w tym zawodzie.",Medyczne
"Muzeum II Wojny Światowej drugi raz oddało do dyspozycji personelu medycznego pokoje w części hotelowej placówki. Nocleg przygotowano z myślą o lekarzach, pielęgniarkach i o ratownikach, którzy podejmą pracę w szpitalu tymczasowym.  ",Niemedyczny
"Ku przestrodze słowa pielęgniarki z Lombardii Eleny Pagliarini: ""Widzę wielkie zaniepokojenie świątecznym obiadem. Martwcie się o to, byście nie musieli zjeść świątecznego obiadu w szpitalu albo co gorsza byście już nigdy go nie zjedli"". pandemia COVID19",Niemedyczny
Podpadła proaborcyjnemu Szpitalowi Praskiemu.   Kara za obronę życia? Osobliwe zachowanie personelu szpitala wobec Kai Godek -   - Prawa Strona Internetu. Informacje z życia Kościoła i prawicowa publicystyka:  ,Niemedyczny
"Ponad 14 tysięcy naukowców i lekarzy z całego Świata podpisało Deklarację Barringtona przeciw cyrkowi w sprawie Covid. Mowa o poważnych naukowcach, a nie doktorach Simonach i innych specach z TV śniadaniowej   przez ",Medyczne
"Jak Ci się mieszkw poza domem? — Ciężko się mieszka samemu. W czasach wirusa jest to jeszcze trudniejsze, bo brakuje mi kontaktu ze znajomymi. Całe dnie spędzam w pokoju. Wychodzę jedynie do sklepu, czasami na spacer. Muszę przyzw…  ",Niemedyczny
"Czy masz zajęcia w szpitalach? — na ten moment nie, bo jest covid. miałam tylko w połowie października ginekologię. ogólnie inne grupy z mojego kierunku mają w szpitalu, ale to dlatego, że jesteśmy różnie podzieleni. za to praktyc…  ",Medyczne
HEJHEJHEJ jeśli ktoś ma 10min to wypełnijcie proszę ankietę bo będą mnie lubić na studiach za to XD   WIEM JAK TO WYGLADA O WIRUSIE BEKA ALE NO XD na końcu trzeba wpisać moje imię (Olga) i inicjały OD!!! dziekuje wszystkim z góry ,Niemedyczny
"8-letni kibic PSG nie żyje. Poruszający wpis Kyliana Mbappe ""Jestem dumny, że mogłem być Twoim przyjacielem aż do ostatnich oddechów"" - tymi słowami Kylian Mbappe pożegnał małego Lucasa. Chłopca, który przegrał walkę z nowotworem.   ",Niemedyczny
"Nie minęły dwa tygodnie a słowa  stały się ciałem.   I Edyta Górniak mówiąca, że w szpitalach leżą statyści, a nie chorzy na Covid-19, będzie mogła powtarzać brednie w najlepszym czasie antenowym.   Brawo   ",Niemedyczny
"Patrzcie jaka ma zajebiaszcza maseczke kobitki. Zachecaja was do zakrywania twarzy bo Islam ma byc religia globalna. Meczety i modly publiczne dzialaja,koscioly pozamykane xd Kiedy wy sie obudzicie.Te maseczki nie chronia nikogo przed wirusami qrwa debile.",Niemedyczny
" Jesteś pozerem i pseudosportowcem. Mam nadzieje, że zachowasz się honorowo i wycofasz się ze swojej przygody sportowej, przestaniesz pajacować w TVP info i zauważysz że Twoja koleżanka ma wyraźny problem z Gatesem i szczepionkami :V famemma8",Niemedyczny
"No, 23 000 Polaków z nowotworami, dzięki  możecie być pewni, że nie zdążycie zagłosować w wyborach. Szybciej pójdziecie do piachu, ale za to nim zdechniecie obejrzycie Dudę jeszcze częściej w TVPinfo. DUDA2020 DudaExit PADisBAD wstyd TVPiS",Medyczne
"Dla inwestorów giełdowych informacja Moderny o szczepionce skuteczniejszej od tej, nad którą pracuje Pfizer, to sygnał do ponownego ataku na akcje. W przedsesyjnym handlu w górę idą indeksy spółek z tradycyjnych sektorów gospodarki  ",Medyczne
"Za to powinni odpowiedzieć  !!!.Nie leczy się pacjentów na powżne powikłania ,nowotwory i inne schorzenia ,tylko gra się w covida 19.niczym w rosyjska ruletkę . .Nałożone bezpodstawnie ludziom kagańce na twarze ,niszcząc ich układ odpornościowy i płuca !!!",Medyczne
" Panie Prezydencie błagam o pomoc. Mój kuzyn, pracownik służby zdrowia walczy o życie po zarażeniu covidem. Może mu pomóc tylko przetransportowanie do szpitala z maszyną do dotleniania krwi lub przeszczep płuc. Liczy się czas. Błagam o pomoc...",Medyczne-diagnoza
 Od złożenia wniosku przez Lubelską firmę w sprawie badań klinicznych leku na bazie osocza ozdrowieńców w Polsce zmarło ponad 6000 osób. W Polsce nadal stosuje się przyczyniający się do zgonów według WHO Remdesivir. Kto jest za to odpowiedzialny?,Medyczne
"Wizyta prezydenta zahamuje budowę szpitala na Stadionie Narodowym? Wiceminister zdrowia zabrał głos    Podobno rządy  PO-PSL były gorsze niż koronawirus, a tu proszę,ten co się szczepionkom nie kłaniał okazał się gospodarzem wirusa.",Niemedyczny
"Doktorowi udało się wykazać, ż firma Southwark and Vauxhall Waterworks Company pobiera i dostarcza mieszkańcom wodę z zanieczyszczonego ściekami odcinka Tamizy. Domy które były zaopatrzone wodę przez tę firmę miały więcej przypadków zachorowań na cholerę.",Medyczne
"Obok Chińczyków, Brytyjczyków czy Amerykanów - Polacy będą wdrażać metodę leczenia osoczem krwi pobranym od osób, które wygrały walkę z koronawirus.em. [wideo] Kronika    ",Medyczne-diagnoza
"  Policjant ma prawo być skuteczny. Niestety w naszym kraju szpik skacze koło niego z łapami, drugi nagrywa i trzeba wzywać wsparcie, bo przecież nie wolno nikogo uderzyć, bo będzie na YouTube.",Niemedyczny
"A ONI SKŁADALI PRZYSIĘGĘ HIPOKRATESA? Jej główne przesłanie głosi „Primum non nocere”, co znaczy „Po pierwsze nie szkodzić"" . Czyli jak pomagają zabijać nienarodzone to już nie są lekarzami, a są HIPOKRYTAMI i mordercami.",Medyczne
"Dwa dni temu umarł na koronawirusa przyjaciel rodziny. Nie kaszlał, a miał już tylko 20% płuc wolnych gdy trafił do szpitala. Pogrzeb dopiero w połowie grudnia, zakłady pogrzebowe się nie wyrabiają, brakuje nawet trumien.",Medyczne
"Jak nie ukrywam tego że Joński dla mnie to głupi qtas, tak tu ma rację . Szpital na narodowym to tak naprawdę przepłacony ośrodek wypoczynkowy dla osób które równie w warunkach domowych mogłoby się leczyć z użyciem tlenu.",Medyczne
(2/3)  Dziękując za dotychczasowy trud i poświęcenie personelu medycznegooraz wszystkich pracowników szpitala rozmawialiśmy również o kolejnych wyzwaniach jakie stoją przed służbą zdrowia.  ,Medyczne
"Panu doktorowi coś się pomieszało i nie tylko jemu , powinien sobie przypomnieć historię Konstytucji 3 majowej i zwalczającej ją konfederację targowicką przy olbrzymim poparciu kościoła katolickiego z prymasem na czele !",Medyczne
"nie wierzę że moi rodzice nadal używają argumentu ""nie masz gorączki więc nie może cię boleć głowa"" w momencie kiedy migreny to u mnie norma  od rana mnie boli łeb i mi niedobrze, ale przecież oni wiedzą lepiej &lt;333",Medyczne-diagnoza
"Powoli zaczął się rozkręcać, ale mamy nadzieję, że jego licznik bramek zatrzyma się w niedzielne popołudnie. Przed meczem z  sprawdzamy Mateusza Kuzimskiego     ",Niemedyczny
"Ruskowi nic nie będzie ale gdyby to był nasz kierowca zaraz jakaś Majka czy Kamila polałaby się krwią na wizji i oddawała mocz z okrzykiem rozpaczy . Obwiesili by ją plakatami ""Dość przemocy "" a kierowca byłby skończony.",Medyczne
"Jest mi tak cholernie smutno. Był świetnym aktorem, mimo tego, że nie grał długo w filmach Marvela zrobił to znakomicie i to z nowotworem. Był bardzo silnym człowiekiem i to niesprawiedliwe, że już odszedł z tego świata.",Medyczne
"Mój tata zachorował na covid, dwa tygodnie leżał w śpiączce w szpitalu, dziś o 16:40 niestety... chciałbym wam tylko powiedzieć żebyście naprawdę dbali o siebie i swoich bliskich, bo to nie są żarty, to tyle, dziękuję...",Medyczne-diagnoza
"Jedni przebrani i skontaminowani, ale karetka odmówiła współpracy. Inni pod szpitalami czekają na wolne łóżko dla pacjenta, a tlen w karetce się kończy - tak wygląda codzienność ZRM     ",Medyczne
W tej całej covidowej gorączce nie zapominajmy o naszej planecie Niezwykły dokument. Jedna z NAJLEPSZYCH produkcji na   Chwyta mocno za serce i z pewnością jeszcze długo nie puści   ,Medyczne
"Październik to miesiąc świadomości rakpiersi - najczęściej występującego nowotworu u kobiet na świecie. Zapraszamy do obejrzenia historii pani Joanny, pacjentki  profilaktyka wyleczrakapiersi   ",Medyczne
Co trzeba wiedzieć o najczęstszym nowotworze złośliwym u kobiet? Tego dowiecie się od nas. TheTurningPointInCancerFight rakpiersi guzwpiersi diagnostyka profilaktyka    ,Medyczne
